frame,id,cx,cy,conf,x1,y1,x2,y2
116,3,1022,1020,0.785,970,962,1075,1079
116,13,579,614,0.763,543,529,615,698
116,6,1199,287,0.696,1173,224,1226,350
116,2,713,307,0.669,685,231,742,384
116,31,1641,383,0.665,1608,304,1674,463
116,14,1766,951,0.665,1725,854,1808,1049
116,16,105,168,0.624,78,110,132,227
116,24,1144,291,0.621,1119,227,1170,355
116,22,587,474,0.593,556,406,618,543
116,44,939,157,0.577,916,87,961,226
116,8,129,1018,0.573,70,957,189,1079
116,17,366,548,0.548,334,473,399,622
116,46,1806,377,0.544,1769,295,1843,459
116,7,740,221,0.542,718,154,762,288
116,53,473,558,0.476,440,492,505,624
116,54,1808,915,0.465,1788,851,1828,978
116,4,1777,1053,0.435,1720,1026,1833,1079
116,43,277,96,0.421,244,48,311,144
116,23,1004,375,0.42,976,304,1032,445
116,50,1900,286,0.398,1882,228,1919,343
116,45,1398,97,0.396,1380,32,1416,163
116,20,817,105,0.388,798,42,836,167
116,18,878,109,0.379,858,44,898,173
116,55,97,1018,0.374,70,959,124,1078
116,30,1894,514,0.306,1869,434,1919,594
117,47,1247,788,0.887,1203,696,1291,880
117,51,739,874,0.874,689,775,788,972
117,5,1094,512,0.849,1057,429,1132,595
117,48,105,719,0.814,60,621,151,816
117,9,939,497,0.789,903,414,976,581
117,3,1022,1023,0.787,967,967,1077,1079
117,42,1034,710,0.781,1008,627,1061,793
117,13,578,616,0.78,540,531,615,701
117,6,1200,283,0.744,1173,222,1227,344
117,31,1641,383,0.713,1608,303,1673,462
117,2,713,303,0.706,685,228,741,378
117,24,1147,293,0.638,1121,228,1172,357
117,14,1770,957,0.607,1728,860,1812,1054
117,44,940,158,0.597,918,88,961,228
117,46,1807,381,0.592,1771,297,1844,464
117,8,129,1021,0.586,68,962,190,1079
117,17,366,547,0.579,334,473,399,622
117,22,587,478,0.573,556,408,617,547
117,50,1901,289,0.541,1883,230,1919,348
117,7,740,219,0.53,717,151,762,287
117,53,472,558,0.519,440,492,505,624
117,16,105,168,0.517,77,109,133,227
117,4,1782,1055,0.485,1727,1031,1837,1079
117,54,1811,920,0.475,1791,857,1832,983
117,23,1002,375,0.434,973,305,1031,445
117,30,1895,518,0.423,1871,437,1919,598
117,18,878,108,0.406,858,44,898,173
117,20,817,104,0.405,799,42,836,167
117,45,1399,97,0.4,1381,31,1416,163
117,55,94,1021,0.398,68,963,120,1078
117,43,280,96,0.365,247,48,313,144
118,51,739,867,0.886,690,768,787,966
118,47,1248,784,0.878,1204,688,1293,880
118,5,1093,509,0.869,1055,424,1131,593
118,48,109,725,0.811,62,627,155,823
118,9,939,503,0.804,903,420,974,585
118,3,1021,1029,0.802,962,978,1080,1079
118,42,1035,708,0.799,1009,622,1061,793
118,2,712,297,0.738,685,222,740,372
118,6,1198,275,0.694,1173,216,1223,334
118,31,1638,381,0.689,1603,300,1672,461
118,24,1147,294,0.685,1121,229,1173,358
118,46,1806,386,0.68,1769,302,1843,470
118,13,569,619,0.659,537,538,602,700
118,44,940,162,0.646,919,94,961,231
118,7,739,214,0.616,716,148,762,279
118,16,104,168,0.6,76,109,132,227
118,17,365,548,0.565,334,474,397,622
118,14,1777,961,0.55,1732,868,1822,1054
118,23,997,377,0.539,966,307,1029,447
118,22,584,483,0.538,554,413,614,554
118,53,472,558,0.491,441,492,504,624
118,50,1900,293,0.462,1881,234,1919,353
118,8,128,1027,0.455,68,976,188,1079
118,20,817,104,0.439,799,41,836,166
118,55,94,1027,0.431,67,976,120,1079
118,30,1896,521,0.415,1874,443,1919,599
118,45,1398,97,0.371,1380,31,1416,163
118,43,284,92,0.356,253,41,314,143
118,18,877,108,0.341,858,43,897,173
118,29,414,577,0.327,388,505,441,650
119,47,1249,781,0.889,1205,684,1293,878
119,51,738,865,0.884,691,763,785,966
119,5,1093,508,0.865,1056,423,1130,593
119,9,940,507,0.839,904,423,976,590
119,48,110,726,0.838,64,629,156,823
119,3,1022,1030,0.806,964,983,1081,1078
119,14,1788,964,0.767,1734,871,1843,1057
119,2,712,295,0.751,684,221,740,370
119,42,1035,705,0.749,1008,618,1061,791
119,13,572,620,0.706,536,540,608,700
119,31,1637,380,0.697,1602,299,1672,461
119,46,1806,390,0.681,1770,305,1843,475
119,44,940,163,0.673,919,94,961,232
119,6,1198,273,0.669,1173,215,1223,332
119,24,1148,294,0.668,1122,232,1173,355
119,22,584,486,0.664,554,416,614,557
119,7,738,209,0.637,715,144,761,274
119,17,366,547,0.604,334,474,397,621
119,23,998,383,0.594,967,309,1029,457
119,16,104,168,0.587,76,109,132,226
119,53,473,558,0.515,441,492,505,624
119,30,1898,523,0.509,1876,449,1919,597
119,20,818,103,0.47,799,40,836,166
119,43,286,93,0.467,255,43,318,142
119,50,1900,296,0.457,1881,236,1919,356
119,45,1399,97,0.397,1381,31,1417,163
119,8,127,1029,0.397,68,980,186,1079
119,18,877,108,0.39,858,43,897,173
119,29,414,578,0.381,388,506,440,649
120,51,738,863,0.886,692,761,784,965
120,9,940,510,0.869,905,426,975,593
120,47,1250,779,0.858,1208,679,1293,878
120,5,1093,506,0.857,1056,420,1130,593
120,48,111,727,0.843,66,630,157,823
120,3,1021,1032,0.795,964,988,1078,1077
120,42,1035,703,0.786,1008,616,1062,790
120,14,1791,969,0.783,1736,879,1845,1059
120,13,569,620,0.733,536,540,603,700
120,22,584,487,0.684,554,416,614,558
120,2,712,292,0.678,684,220,740,363
120,31,1636,378,0.675,1603,296,1670,460
120,24,1149,294,0.661,1122,233,1175,354
120,44,940,163,0.649,919,95,962,232
120,7,737,207,0.619,713,141,761,272
120,6,1196,271,0.616,1172,212,1219,330
120,46,1807,394,0.609,1769,309,1844,478
120,23,998,386,0.575,968,309,1028,462
120,16,104,167,0.574,75,109,132,226
120,17,365,547,0.537,334,474,396,620
120,53,472,557,0.439,440,491,504,623
120,20,818,103,0.421,799,40,836,166
120,50,1900,299,0.416,1881,239,1919,359
120,30,1899,524,0.37,1879,451,1919,597
120,29,415,578,0.367,388,508,442,649
120,18,877,108,0.364,858,42,897,173
120,43,289,90,0.358,261,39,317,141
120,45,1399,96,0.348,1381,30,1417,162
120,55,92,1031,0.306,66,984,119,1078
121,51,737,860,0.874,693,757,781,964
121,5,1092,505,0.856,1056,419,1129,592
121,47,1249,777,0.853,1207,677,1292,877
121,9,941,511,0.852,905,428,976,595
121,3,1017,1036,0.829,963,993,1072,1078
121,48,111,728,0.804,66,633,157,823
121,14,1792,980,0.773,1736,885,1847,1074
121,42,1036,696,0.773,1009,609,1062,783
121,2,711,290,0.711,683,218,739,362
121,13,574,620,0.708,535,542,614,699
121,8,124,1034,0.68,64,990,183,1079
121,22,584,488,0.675,553,418,614,558
121,24,1148,295,0.67,1121,234,1175,355
121,31,1635,378,0.662,1601,295,1669,460
121,44,940,164,0.629,918,95,962,233
121,6,1195,270,0.585,1171,211,1218,330
121,46,1807,396,0.582,1770,311,1843,480
121,7,737,205,0.581,712,139,762,271
121,23,999,389,0.575,970,310,1028,468
121,17,365,547,0.552,334,474,396,621
121,16,103,167,0.533,74,108,132,226
121,53,472,557,0.457,440,492,504,623
121,20,818,102,0.456,799,39,837,166
121,50,1900,301,0.427,1881,240,1919,362
121,29,413,579,0.42,388,509,439,648
121,18,877,108,0.374,857,42,897,173
121,43,291,89,0.369,266,39,316,140
121,45,1398,96,0.363,1380,30,1417,163
121,30,1898,527,0.339,1877,457,1919,597
122,51,736,860,0.87,694,754,778,966
122,47,1250,774,0.867,1207,674,1293,874
122,5,1092,504,0.854,1056,417,1129,591
122,9,941,514,0.824,906,431,976,598
122,3,1016,1039,0.821,964,999,1069,1079
122,48,113,730,0.814,68,636,158,824
122,14,1795,985,0.784,1738,893,1852,1077
122,42,1038,694,0.761,1011,607,1064,781
122,2,711,289,0.726,683,217,739,361
122,8,121,1037,0.715,64,995,177,1079
122,13,574,624,0.698,533,545,615,702
122,24,1149,298,0.687,1121,237,1177,360
122,6,1195,271,0.663,1172,211,1219,331
122,31,1634,376,0.662,1600,294,1667,459
122,22,584,488,0.66,553,418,614,557
122,44,941,165,0.649,918,96,964,234
122,46,1808,398,0.627,1771,314,1845,482
122,17,366,548,0.623,334,475,397,622
122,16,104,168,0.599,76,109,131,226
122,7,738,204,0.569,712,138,765,270
122,23,999,392,0.527,969,314,1028,471
122,20,818,103,0.476,799,39,837,166
122,53,472,559,0.44,440,493,504,624
122,50,1900,302,0.434,1881,241,1919,363
122,43,293,88,0.426,269,36,318,140
122,29,416,576,0.378,389,501,443,650
122,18,877,108,0.376,856,43,897,174
122,45,1398,97,0.352,1380,30,1416,163
122,12,722,58,0.323,701,0,744,116
122,30,1899,529,0.306,1880,461,1919,597
123,51,734,855,0.871,693,746,776,963
123,47,1250,763,0.867,1208,662,1293,864
123,9,943,514,0.829,906,432,979,597
123,13,575,627,0.826,534,548,617,706
123,5,1092,497,0.817,1056,411,1128,582
123,14,1800,991,0.797,1739,906,1861,1076
123,48,116,731,0.782,72,640,160,822
123,3,1012,1043,0.779,965,1006,1059,1079
123,42,1040,676,0.73,1012,598,1069,754
123,2,711,293,0.729,682,215,739,371
123,31,1631,371,0.725,1596,290,1666,452
123,22,583,491,0.711,551,422,614,560
123,44,941,164,0.705,917,97,965,231
123,24,1148,305,0.693,1119,240,1177,370
123,46,1810,400,0.663,1772,318,1848,482
123,8,114,1040,0.647,63,1002,166,1079
123,6,1198,268,0.623,1171,208,1225,329
123,17,366,547,0.619,334,475,398,620
123,16,101,167,0.589,73,108,130,227
123,7,740,201,0.573,712,136,768,265
123,23,992,402,0.537,959,319,1026,485
123,53,472,557,0.528,440,491,504,623
123,50,1900,302,0.479,1882,242,1919,362
123,20,818,101,0.479,800,37,837,166
123,43,296,87,0.437,278,36,314,138
123,45,1398,96,0.436,1380,29,1417,162
123,18,877,106,0.416,857,41,897,172
123,29,418,570,0.383,387,492,450,648
123,30,1900,531,0.347,1880,465,1919,597
124,47,1250,757,0.889,1207,657,1293,858
124,51,735,852,0.863,694,743,776,962
124,48,119,732,0.84,74,642,165,823
124,9,943,515,0.835,907,432,980,597
124,13,576,634,0.831,533,551,619,717
124,3,1010,1044,0.781,963,1010,1058,1078
124,5,1092,492,0.781,1056,408,1128,577
124,42,1041,673,0.765,1013,593,1069,754
124,31,1631,368,0.741,1596,287,1665,449
124,8,113,1044,0.73,62,1008,163,1079
124,2,711,291,0.729,682,212,740,370
124,23,991,406,0.727,956,321,1026,491
124,14,1802,994,0.725,1739,912,1865,1076
124,22,582,491,0.719,550,423,614,559
124,46,1810,400,0.687,1772,319,1848,482
124,44,941,165,0.687,917,98,964,231
124,24,1147,308,0.658,1118,243,1176,374
124,17,366,547,0.588,334,475,398,619
124,6,1196,269,0.532,1169,208,1224,330
124,16,101,167,0.53,73,107,130,227
124,7,741,198,0.514,712,134,770,262
124,53,472,557,0.47,441,492,504,623
124,20,819,101,0.445,800,36,837,166
124,30,1899,535,0.442,1880,470,1919,600
124,50,1901,304,0.4,1883,244,1919,363
124,18,877,105,0.397,857,41,897,169
124,29,418,578,0.386,388,507,447,648
124,45,1398,96,0.381,1380,29,1416,162
124,43,299,87,0.37,280,36,318,138
125,47,1250,749,0.878,1207,653,1293,845
125,51,734,849,0.877,694,739,775,960
125,48,122,733,0.834,74,645,170,822
125,9,943,515,0.823,906,434,980,596
125,13,574,639,0.808,529,553,619,725
125,5,1091,486,0.804,1055,403,1127,570
125,42,1041,667,0.79,1014,587,1068,747
125,3,1008,1046,0.787,962,1014,1055,1078
125,31,1629,363,0.748,1595,283,1664,444
125,8,111,1047,0.733,61,1015,160,1078
125,22,580,494,0.732,547,425,613,562
125,2,712,288,0.729,683,211,742,366
125,46,1810,401,0.699,1770,320,1849,482
125,23,992,407,0.672,957,323,1026,491
125,14,1806,998,0.657,1743,919,1870,1077
125,44,940,166,0.653,915,99,964,232
125,24,1147,312,0.653,1118,246,1177,378
125,17,366,547,0.602,334,475,399,620
125,16,100,167,0.536,71,107,129,228
125,6,1193,267,0.495,1166,205,1220,328
125,7,742,194,0.492,713,134,772,255
125,53,472,557,0.471,440,492,504,623
125,30,1900,537,0.434,1881,473,1919,600
125,20,818,100,0.402,800,35,837,164
125,43,303,87,0.38,282,35,323,138
125,29,419,578,0.362,388,508,450,648
125,18,877,104,0.335,856,41,897,167
125,50,1901,303,0.322,1883,244,1919,362
125,45,1398,96,0.319,1380,29,1416,162
126,51,735,845,0.873,695,734,775,955
126,47,1250,739,0.866,1207,646,1293,832
126,48,127,737,0.86,76,648,177,826
126,9,943,515,0.836,907,434,980,595
126,13,575,642,0.813,530,556,620,729
126,42,1042,663,0.811,1014,585,1070,741
126,5,1091,480,0.795,1056,399,1126,561
126,23,991,409,0.795,957,325,1025,493
126,22,580,495,0.762,547,427,613,564
126,31,1629,357,0.745,1595,279,1664,436
126,3,1008,1048,0.741,963,1019,1053,1078
126,2,713,285,0.719,685,208,741,362
126,46,1810,401,0.715,1771,321,1849,480
126,8,109,1050,0.714,61,1022,156,1079
126,44,940,166,0.699,915,100,964,232
126,17,366,547,0.624,334,475,398,619
126,24,1149,315,0.619,1118,250,1180,381
126,14,1811,1001,0.592,1744,925,1877,1077
126,7,742,192,0.562,713,133,771,252
126,16,99,167,0.521,71,107,127,227
126,6,1193,265,0.51,1165,203,1221,327
126,30,1901,536,0.48,1883,477,1919,595
126,43,307,85,0.463,287,35,328,136
126,20,818,100,0.441,799,35,837,165
126,53,472,558,0.426,440,493,504,623
126,50,1902,304,0.416,1884,245,1919,362
126,18,877,104,0.398,856,41,897,166
126,45,1398,96,0.363,1380,29,1416,162
126,29,418,573,0.324,390,498,447,648
126,12,726,56,0.313,704,0,748,112
127,47,1253,730,0.87,1210,638,1295,822
127,48,131,745,0.861,79,651,184,839
127,51,735,838,0.849,696,728,775,949
127,9,943,515,0.837,907,438,979,593
127,13,576,647,0.822,531,561,621,732
127,5,1092,475,0.822,1056,397,1127,553
127,23,990,411,0.786,955,327,1026,495
127,42,1043,661,0.763,1015,582,1071,739
127,31,1628,353,0.725,1594,275,1663,430
127,22,580,496,0.718,547,428,613,565
127,3,1007,1050,0.712,962,1021,1052,1078
127,46,1811,401,0.707,1772,321,1851,481
127,2,713,283,0.658,685,205,740,360
127,44,940,169,0.646,915,101,964,237
127,24,1150,316,0.642,1119,251,1181,381
127,8,108,1054,0.62,62,1029,154,1079
127,7,743,191,0.561,713,130,772,251
127,17,364,547,0.554,335,474,394,620
127,16,100,167,0.547,74,107,126,227
127,14,1816,1003,0.542,1751,929,1882,1077
127,6,1193,262,0.464,1166,200,1220,325
127,20,818,99,0.439,799,34,838,165
127,43,315,85,0.417,290,34,340,136
127,50,1902,304,0.384,1886,246,1919,361
127,56,1750,236,0.363,1718,163,1781,309
127,45,1399,94,0.345,1380,28,1418,160
127,30,1901,538,0.301,1884,483,1919,593
128,48,137,755,0.88,83,659,192,850
128,51,735,828,0.87,695,721,774,936
128,9,942,527,0.857,906,445,977,610
128,47,1255,722,0.844,1215,634,1295,809
128,42,1042,659,0.834,1013,578,1071,740
128,13,576,655,0.825,531,569,622,741
128,5,1090,470,0.807,1054,391,1126,549
128,22,578,502,0.79,545,436,612,568
128,23,989,418,0.753,954,334,1023,502
128,31,1627,351,0.727,1592,274,1662,427
128,2,712,274,0.727,685,200,738,348
128,46,1810,409,0.697,1770,327,1850,490
128,24,1153,317,0.691,1122,252,1183,382
128,44,940,176,0.688,916,103,964,248
128,3,1002,1054,0.684,959,1029,1044,1079
128,7,744,188,0.678,715,129,772,247
128,14,1834,1009,0.642,1774,939,1893,1078
128,17,365,547,0.593,335,475,396,619
128,16,98,168,0.561,71,107,125,228
128,20,819,99,0.509,799,33,838,165
128,45,1398,95,0.441,1380,28,1417,162
128,6,1189,260,0.422,1164,198,1215,322
128,43,326,86,0.414,295,36,356,136
128,8,104,1062,0.411,67,1045,142,1080
128,50,1902,306,0.411,1885,249,1919,363
128,18,877,101,0.383,856,39,898,164
128,53,474,558,0.369,442,492,505,624
128,12,725,54,0.312,703,0,747,109
129,48,138,758,0.884,84,664,192,853
129,51,734,818,0.87,695,714,774,921
129,42,1043,658,0.851,1014,575,1072,741
129,9,941,532,0.834,906,448,976,617
129,47,1256,721,0.825,1215,631,1297,811
129,13,577,657,0.807,532,570,621,744
129,5,1090,470,0.791,1055,391,1126,548
129,22,578,507,0.775,544,438,612,577
129,2,713,270,0.734,685,196,740,343
129,46,1812,412,0.728,1772,330,1851,495
129,23,990,419,0.725,955,336,1025,502
129,31,1626,349,0.717,1591,271,1661,426
129,7,744,185,0.703,716,124,772,246
129,44,940,178,0.674,915,106,965,250
129,24,1155,318,0.659,1125,253,1186,383
129,3,1000,1056,0.625,959,1033,1041,1079
129,17,366,547,0.609,334,475,398,620
129,16,97,168,0.577,71,107,124,228
129,14,1839,1012,0.524,1779,947,1898,1077
129,20,819,98,0.493,799,32,838,163
129,45,1398,95,0.466,1380,28,1417,162
129,43,329,86,0.444,298,36,360,136
129,50,1902,309,0.412,1886,250,1919,368
129,6,1189,257,0.383,1163,196,1214,319
129,18,876,101,0.359,855,39,897,164
129,53,473,558,0.355,441,493,505,624
129,12,724,53,0.315,703,0,745,107
129,25,1734,145,0.305,1706,90,1763,200
130,51,734,810,0.89,694,709,774,911
130,48,139,762,0.872,86,666,192,858
130,42,1041,656,0.864,1011,573,1071,739
130,13,577,658,0.833,533,571,622,744
130,9,941,536,0.83,906,452,977,619
130,47,1256,712,0.794,1215,628,1297,796
130,5,1090,469,0.788,1054,389,1127,549
130,23,986,419,0.751,951,337,1022,502
130,31,1623,348,0.746,1588,271,1659,425
130,22,577,506,0.745,543,439,611,574
130,2,712,267,0.726,685,194,739,339
130,7,744,183,0.704,716,121,771,245
130,24,1157,318,0.676,1128,254,1185,382
130,44,940,179,0.675,915,106,966,251
130,46,1812,418,0.673,1774,336,1851,501
130,17,366,547,0.608,334,475,398,620
130,3,997,1058,0.596,958,1038,1037,1079
130,16,96,168,0.587,70,107,122,230
130,14,1843,1016,0.556,1785,954,1902,1078
130,20,818,97,0.497,799,31,838,163
130,43,330,86,0.451,298,35,361,136
130,45,1398,95,0.449,1380,28,1416,162
130,53,474,558,0.391,442,492,505,624
130,6,1188,252,0.367,1161,193,1214,312
130,18,876,101,0.354,855,38,897,164
130,12,724,52,0.336,703,0,746,104
130,50,1903,311,0.323,1887,248,1919,374
131,51,734,801,0.878,694,704,774,898
131,48,140,769,0.841,88,672,191,867
131,42,1041,655,0.83,1011,571,1071,739
131,13,577,658,0.821,533,571,622,744
131,47,1255,718,0.811,1212,625,1297,812
131,9,941,539,0.798,905,455,978,622
131,5,1090,469,0.772,1054,387,1127,551
131,22,575,512,0.763,541,441,609,582
131,23,987,421,0.735,952,340,1022,502
131,31,1620,346,0.732,1583,267,1657,425
131,2,712,266,0.724,685,193,739,338
131,7,743,182,0.687,716,119,770,244
131,44,941,181,0.661,915,109,967,252
131,24,1157,319,0.649,1130,256,1185,382
131,46,1813,422,0.599,1775,338,1851,506
131,17,366,547,0.588,334,475,397,620
131,16,95,168,0.564,71,108,119,229
131,3,996,1061,0.51,961,1043,1032,1079
131,20,819,96,0.458,798,31,839,162
131,45,1398,95,0.454,1380,28,1416,162
131,14,1847,1019,0.42,1788,959,1906,1078
131,43,330,86,0.395,298,35,362,136
131,53,474,558,0.39,442,492,505,623
131,6,1186,248,0.356,1159,190,1213,306
131,50,1903,316,0.34,1886,254,1919,377
131,18,876,101,0.33,855,37,897,165
131,29,416,578,0.326,390,508,443,648
131,56,1749,241,0.302,1716,170,1781,312
132,51,734,796,0.874,694,701,773,892
132,47,1258,717,0.865,1216,622,1300,811
132,42,1041,653,0.828,1009,568,1074,738
132,48,142,773,0.825,93,673,191,873
132,9,941,540,0.811,904,456,978,624
132,13,577,660,0.811,533,575,621,744
132,5,1090,468,0.761,1053,385,1127,551
132,2,711,264,0.754,684,191,737,338
132,22,574,515,0.735,540,443,608,588
132,31,1617,346,0.726,1579,267,1656,424
132,23,985,421,0.697,949,340,1021,502
132,44,941,184,0.669,915,112,967,255
132,24,1158,320,0.661,1130,257,1185,384
132,7,742,182,0.65,714,119,769,245
132,17,365,547,0.599,335,475,396,620
132,16,95,169,0.555,71,108,119,229
132,3,995,1064,0.506,963,1049,1027,1079
132,43,333,86,0.498,302,35,364,137
132,46,1811,428,0.489,1774,344,1847,513
132,14,1851,1021,0.485,1793,965,1909,1078
132,45,1398,95,0.482,1380,28,1416,161
132,20,819,96,0.455,799,31,839,161
132,53,474,558,0.437,442,492,506,623
132,6,1185,247,0.418,1157,189,1214,304
132,57,241,57,0.378,214,0,268,115
132,18,876,100,0.378,855,36,897,164
132,50,1902,318,0.344,1886,258,1919,378
133,47,1262,708,0.858,1221,612,1302,804
133,51,734,790,0.856,695,691,774,890
133,42,1041,646,0.851,1009,561,1072,730
133,48,145,776,0.851,97,679,192,873
133,5,1091,466,0.825,1055,382,1128,549
133,9,940,548,0.817,902,461,978,636
133,2,711,263,0.755,685,188,736,338
133,13,576,661,0.754,532,579,619,742
133,23,989,423,0.738,957,342,1021,504
133,46,1813,435,0.728,1773,348,1853,521
133,31,1614,344,0.719,1578,265,1650,423
133,44,941,184,0.705,916,113,967,255
133,24,1159,327,0.682,1133,260,1186,393
133,22,572,518,0.674,538,447,605,590
133,7,739,179,0.673,714,116,764,243
133,17,367,547,0.639,335,474,399,620
133,43,336,84,0.633,308,33,364,135
133,20,820,95,0.579,799,30,840,160
133,16,95,170,0.52,70,108,120,232
133,53,475,557,0.505,443,491,506,623
133,45,1399,95,0.492,1380,28,1417,161
133,6,1185,240,0.479,1157,186,1212,294
133,14,1858,1030,0.463,1799,981,1917,1079
133,18,876,99,0.431,855,36,896,162
133,57,241,57,0.414,214,0,268,115
133,12,724,48,0.408,704,0,744,96
133,56,1749,243,0.329,1717,171,1781,315
133,50,1902,322,0.307,1886,265,1919,378
134,9,939,551,0.861,902,465,975,636
134,48,146,777,0.856,99,681,192,873
134,51,733,789,0.842,692,688,774,890
134,5,1092,463,0.835,1056,379,1127,548
134,42,1041,642,0.835,1009,558,1073,726
134,47,1263,704,0.822,1223,608,1303,799
134,46,1813,435,0.81,1773,349,1853,521
134,13,575,662,0.777,531,582,620,742
134,2,710,263,0.733,685,187,736,338
134,44,942,185,0.731,916,116,967,255
134,31,1613,343,0.727,1577,263,1648,423
134,24,1159,329,0.699,1133,262,1186,396
134,23,988,422,0.685,955,342,1020,502
134,22,570,518,0.675,538,448,603,588
134,7,738,178,0.666,714,114,763,242
134,17,366,547,0.64,335,474,398,620
134,43,339,83,0.613,314,32,364,134
134,20,820,94,0.573,799,30,840,158
134,53,474,557,0.525,443,491,506,623
134,16,95,170,0.498,70,107,121,232
134,45,1399,94,0.478,1380,28,1417,161
134,6,1184,237,0.454,1158,185,1209,288
134,18,876,99,0.442,856,36,896,163
134,14,1861,1035,0.399,1803,991,1918,1079
134,12,723,47,0.38,703,0,743,95
134,57,241,57,0.335,214,0,268,115
135,9,938,552,0.87,901,467,976,637
135,51,734,787,0.869,694,685,775,890
135,48,147,778,0.855,102,682,193,873
135,42,1042,636,0.844,1011,554,1074,718
135,5,1093,461,0.822,1058,377,1127,545
135,46,1813,436,0.814,1772,350,1854,522
135,13,574,666,0.814,531,585,617,747
135,47,1266,699,0.799,1229,606,1303,791
135,44,943,185,0.738,916,116,969,255
135,2,711,263,0.717,684,187,737,339
